time,open,high,low,close,volume
2025-10-02 15:45:00+00:00,512.49,512.84,512.49,512.765,2345
2025-10-02 15:50:00+00:00,512.825,513.57,512.825,513.47,3980
2025-10-02 15:55:00+00:00,513.63,514.24,513.63,514.185,6206
2025-10-02 16:00:00+00:00,514.195,514.48,514.13,514.15,2888
2025-10-02 16:05:00+00:00,514.12,514.54,513.83,514.2,6406
2025-10-02 16:10:00+00:00,514.185,514.355,514.08,514.24,6796
2025-10-02 16:15:00+00:00,514.22,514.3,513.7,513.925,6876
2025-10-02 16:20:00+00:00,513.75,514.05,513.7,513.945,2731
2025-10-02 16:25:00+00:00,513.88,513.88,513.66,513.85,2146
2025-10-02 16:30:00+00:00,513.925,514.65,513.83,514.65,6479
2025-10-02 16:35:00+00:00,514.65,514.93,514.425,514.76,5931
2025-10-02 16:40:00+00:00,514.45,514.45,513.825,513.985,3788
2025-10-02 16:45:00+00:00,514.04,514.445,514.02,514.415,3565
2025-10-02 16:50:00+00:00,514.565,514.87,514.56,514.8,1723
2025-10-02 16:55:00+00:00,514.74,515.5,514.74,515.43,3886
2025-10-02 17:00:00+00:00,515.465,515.465,515.215,515.39,2079
2025-10-02 17:05:00+00:00,515.2,516.175,515.2,515.93,2374
2025-10-02 17:10:00+00:00,515.81,515.875,515.575,515.6,2020
2025-10-02 17:15:00+00:00,515.725,515.725,515.42,515.42,2723
2025-10-02 17:20:00+00:00,515.535,515.535,515.375,515.52,3880
2025-10-02 17:25:00+00:00,515.705,516.16,515.665,515.7,2333
2025-10-02 17:30:00+00:00,515.765,516.06,515.68,515.98,2081
2025-10-02 17:35:00+00:00,515.95,516.01,515.78,515.885,2641
2025-10-02 17:40:00+00:00,515.87,516.52,515.835,516.42,3358
2025-10-02 17:45:00+00:00,516.385,516.385,516.19,516.305,1501
2025-10-02 17:50:00+00:00,516.53,516.62,516.435,516.58,3422
2025-10-02 17:55:00+00:00,516.64,517.21,516.64,517.125,3712
2025-10-02 18:00:00+00:00,517.065,517.395,516.57,516.73,5417
2025-10-02 18:05:00+00:00,516.845,516.97,516.74,516.97,4573
2025-10-02 18:10:00+00:00,516.93,517.2,516.855,517.07,3221
2025-10-02 18:15:00+00:00,517.13,517.23,517.01,517.225,3017
2025-10-02 18:20:00+00:00,517.22,517.46,517.22,517.46,4513
2025-10-02 18:25:00+00:00,517.56,517.56,517.27,517.36,2614
2025-10-02 18:30:00+00:00,517.43,517.43,516.79,516.79,5851
2025-10-02 18:35:00+00:00,516.74,517.02,516.725,517.02,3362
2025-10-02 18:40:00+00:00,517.17,517.17,516.89,516.96,1473
2025-10-02 18:45:00+00:00,516.85,516.88,516.75,516.76,1557
2025-10-02 18:50:00+00:00,516.83,516.85,516.76,516.85,1711
2025-10-02 18:55:00+00:00,516.99,517.15,516.9,517.1,1751
2025-10-02 19:00:00+00:00,517.055,517.25,517.03,517.25,4540
2025-10-02 19:05:00+00:00,517.31,517.35,517.12,517.12,3434
2025-10-02 19:10:00+00:00,517.035,517.04,516.69,516.715,4051
2025-10-02 19:15:00+00:00,516.83,516.87,516.64,516.64,2585
2025-10-02 19:20:00+00:00,516.76,517.02,516.64,517.02,2768
2025-10-02 19:25:00+00:00,517.04,517.18,517.02,517.1,4362
2025-10-02 19:30:00+00:00,517.05,517.05,516.765,516.915,10587
2025-10-02 19:35:00+00:00,516.9,516.96,516.71,516.95,7721
2025-10-02 19:40:00+00:00,516.84,516.85,516.375,516.4,11655
2025-10-02 19:45:00+00:00,516.32,516.68,516.28,516.56,8172
2025-10-02 19:50:00+00:00,516.59,516.59,515.87,515.87,11058
2025-10-02 19:55:00+00:00,515.96,515.96,515.115,515.91,31566
2025-10-03 13:30:00+00:00,516.89,517.66,516.255,516.255,11753
2025-10-03 13:35:00+00:00,516.63,517.26,516.37,516.73,4474
2025-10-03 13:40:00+00:00,516.18,516.42,515.085,515.43,7940
2025-10-03 13:45:00+00:00,515.68,517.45,515.68,517.31,5607
2025-10-03 13:50:00+00:00,517.46,519.105,517.455,518.455,7960
2025-10-03 13:55:00+00:00,518.43,518.855,518.11,518.85,3472
2025-10-03 14:00:00+00:00,518.94,519.04,517.57,517.85,6644
2025-10-03 14:05:00+00:00,517.86,517.86,516.245,516.73,4363
2025-10-03 14:10:00+00:00,516.74,517.87,516.74,517.87,4988
2025-10-03 14:15:00+00:00,518.1,518.67,517.96,518.08,3847
2025-10-03 14:20:00+00:00,518.1,518.1,517.96,518.1,2806
2025-10-03 14:25:00+00:00,518.32,518.83,518.07,518.3,4355
2025-10-03 14:30:00+00:00,518.235,518.91,518.235,518.705,3357
2025-10-03 14:35:00+00:00,518.875,519.19,518.64,519.0,6237
2025-10-03 14:40:00+00:00,519.24,519.75,519.24,519.57,2881
2025-10-03 14:45:00+00:00,519.72,519.745,519.38,519.48,1467
2025-10-03 14:50:00+00:00,519.44,519.645,519.44,519.645,1326
2025-10-03 14:55:00+00:00,519.48,519.77,519.48,519.77,2947
2025-10-03 15:00:00+00:00,519.6,519.63,518.99,519.14,2092
2025-10-03 15:05:00+00:00,519.07,519.26,518.94,518.94,2393
2025-10-03 15:10:00+00:00,519.035,519.45,519.035,519.33,1409
2025-10-03 15:15:00+00:00,519.585,520.0,519.415,519.435,5546
2025-10-03 15:20:00+00:00,519.69,519.92,519.51,519.92,1427
2025-10-03 15:25:00+00:00,520.0,520.01,519.33,519.34,5448
2025-10-03 15:30:00+00:00,519.41,519.64,519.38,519.64,1421
2025-10-03 15:35:00+00:00,519.65,519.86,519.41,519.59,3553
2025-10-03 15:40:00+00:00,519.38,519.64,519.275,519.58,3325
2025-10-03 15:45:00+00:00,519.57,519.69,519.57,519.6,813
2025-10-03 15:50:00+00:00,519.84,519.98,519.82,519.905,1467
2025-10-03 15:55:00+00:00,519.735,519.82,519.6,519.65,2127
2025-10-03 16:00:00+00:00,519.755,520.11,519.755,520.11,4821
2025-10-03 16:05:00+00:00,520.19,520.31,519.92,519.92,2187
2025-10-03 16:10:00+00:00,519.83,519.87,519.71,519.71,1271
2025-10-03 16:15:00+00:00,519.715,520.085,519.645,520.085,1194
2025-10-03 16:20:00+00:00,520.09,520.23,519.815,520.01,3157
2025-10-03 16:25:00+00:00,519.95,520.05,519.88,520.05,1612
2025-10-03 16:30:00+00:00,520.11,520.46,520.065,520.065,7306
2025-10-03 16:35:00+00:00,520.125,520.15,519.97,519.97,1572
2025-10-03 16:40:00+00:00,519.74,519.915,519.61,519.915,1359
2025-10-03 16:45:00+00:00,520.0,520.055,519.82,519.82,1029
2025-10-03 16:50:00+00:00,519.84,519.84,519.325,519.325,9292
2025-10-03 16:55:00+00:00,519.37,519.4,519.1,519.11,2997
2025-10-03 17:00:00+00:00,519.06,519.08,518.45,518.565,3950
2025-10-03 17:05:00+00:00,518.56,518.85,518.33,518.62,6490
2025-10-03 17:10:00+00:00,518.555,519.04,518.555,518.97,6523
2025-10-03 17:15:00+00:00,519.01,519.44,518.83,518.83,4927
2025-10-03 17:20:00+00:00,518.56,518.71,518.28,518.28,3712
2025-10-03 17:25:00+00:00,518.275,518.505,518.06,518.06,5721
2025-10-03 17:30:00+00:00,517.94,518.69,517.9,518.43,4157
2025-10-03 17:35:00+00:00,518.24,518.24,517.69,517.89,5279
2025-10-03 17:40:00+00:00,517.97,518.145,517.69,518.145,3355
2025-10-03 17:45:00+00:00,518.205,518.24,517.93,518.16,5100
2025-10-03 17:50:00+00:00,518.21,518.22,517.38,517.4,8487
2025-10-03 17:55:00+00:00,517.6,517.97,517.6,517.6,5920
2025-10-03 18:00:00+00:00,517.6,517.6,516.8,516.8,2073
2025-10-03 18:05:00+00:00,516.85,517.29,516.68,517.29,3371
2025-10-03 18:10:00+00:00,517.94,518.06,517.88,517.88,1335
2025-10-03 18:15:00+00:00,518.06,518.5,517.87,518.5,9080
2025-10-03 18:20:00+00:00,518.365,518.47,518.26,518.47,2428
2025-10-03 18:25:00+00:00,518.51,518.88,518.315,518.36,7096
2025-10-03 18:30:00+00:00,518.375,518.39,517.535,517.73,5521
2025-10-03 18:35:00+00:00,517.73,517.87,517.465,517.575,8112
2025-10-03 18:40:00+00:00,517.58,517.84,517.47,517.58,4972
2025-10-03 18:45:00+00:00,517.54,517.66,517.1,517.1,3629
2025-10-03 18:50:00+00:00,517.12,517.18,516.915,517.12,6359
2025-10-03 18:55:00+00:00,517.21,517.29,517.065,517.24,5663
2025-10-03 19:00:00+00:00,517.3,517.52,517.23,517.295,2778
2025-10-03 19:05:00+00:00,517.43,517.77,517.36,517.715,4398
2025-10-03 19:10:00+00:00,517.88,518.3,517.88,518.05,2568
2025-10-03 19:15:00+00:00,518.06,518.06,517.89,517.97,1993
2025-10-03 19:20:00+00:00,518.1,518.17,517.78,517.94,3574
2025-10-03 19:25:00+00:00,517.82,517.915,517.62,517.825,4961
2025-10-03 19:30:00+00:00,517.71,517.75,517.47,517.61,5681
2025-10-03 19:35:00+00:00,517.57,517.66,517.47,517.54,4379
2025-10-03 19:40:00+00:00,517.69,517.81,517.42,517.43,6107
2025-10-03 19:45:00+00:00,517.42,517.75,517.42,517.75,5052
2025-10-03 19:50:00+00:00,517.43,517.65,517.24,517.24,8931
2025-10-03 19:55:00+00:00,517.31,517.39,516.8,517.39,18812
2025-10-06 13:30:00+00:00,518.96,522.09,518.29,522.09,9744
2025-10-06 13:35:00+00:00,521.815,522.195,521.26,521.815,6163
2025-10-06 13:40:00+00:00,521.705,523.12,521.645,521.66,15685
2025-10-06 13:45:00+00:00,521.835,523.13,521.365,522.79,7378
2025-10-06 13:50:00+00:00,522.74,523.88,522.545,523.72,6113
2025-10-06 13:55:00+00:00,523.87,524.09,522.955,522.955,4467
2025-10-06 14:00:00+00:00,522.83,523.44,522.55,522.81,7964
2025-10-06 14:05:00+00:00,522.615,522.805,521.57,521.57,3389
2025-10-06 14:10:00+00:00,521.56,522.755,521.27,522.755,1669
2025-10-06 14:15:00+00:00,522.95,523.07,522.71,522.85,2462
2025-10-06 14:20:00+00:00,522.78,523.6,522.57,523.085,6630
2025-10-06 14:25:00+00:00,522.86,522.88,522.27,522.69,3243
2025-10-06 14:30:00+00:00,522.62,523.78,522.62,523.77,4906
2025-10-06 14:35:00+00:00,523.67,524.05,523.42,523.55,8947
2025-10-06 14:40:00+00:00,523.67,523.67,522.46,523.28,4512
2025-10-06 14:45:00+00:00,523.37,523.74,523.19,523.74,5727
2025-10-06 14:50:00+00:00,523.715,523.765,523.25,523.55,3556
2025-10-06 14:55:00+00:00,523.44,524.355,523.425,524.21,9019
2025-10-06 15:00:00+00:00,524.19,524.23,523.61,523.83,4991
2025-10-06 15:05:00+00:00,523.73,524.39,523.705,524.24,3691
2025-10-06 15:10:00+00:00,524.235,524.405,524.02,524.055,2365
2025-10-06 15:15:00+00:00,524.165,524.19,523.865,524.19,4346
2025-10-06 15:20:00+00:00,523.975,524.0,523.77,523.79,2985
2025-10-06 15:25:00+00:00,523.91,523.96,523.63,523.69,4268
2025-10-06 15:30:00+00:00,523.75,524.1,523.51,524.035,5386
2025-10-06 15:35:00+00:00,523.96,524.15,523.96,524.13,1987
2025-10-06 15:40:00+00:00,524.135,524.49,524.025,524.025,3301
2025-10-06 15:45:00+00:00,524.06,524.6,524.06,524.58,2377
2025-10-06 15:50:00+00:00,524.625,525.005,524.55,524.92,6197
2025-10-06 15:55:00+00:00,525.215,525.215,525.035,525.035,2219
2025-10-06 16:00:00+00:00,525.31,525.31,524.94,524.94,1729
2025-10-06 16:05:00+00:00,525.175,525.185,524.68,524.705,2759
2025-10-06 16:10:00+00:00,524.43,524.61,523.995,524.04,4733
2025-10-06 16:15:00+00:00,524.12,524.32,523.86,523.905,7096
2025-10-06 16:20:00+00:00,523.89,523.935,523.57,523.57,4476
2025-10-06 16:25:00+00:00,523.54,523.55,523.37,523.37,2765
2025-10-06 16:30:00+00:00,523.425,524.0,523.405,523.77,2579
2025-10-06 16:35:00+00:00,523.61,524.015,523.51,524.0,5005
2025-10-06 16:40:00+00:00,524.0,524.0,523.71,523.755,1882
2025-10-06 16:45:00+00:00,523.84,523.93,523.71,523.71,3376
2025-10-06 16:50:00+00:00,523.88,523.91,523.825,523.865,1947
2025-10-06 16:55:00+00:00,523.92,524.0,523.685,523.87,3984
2025-10-06 17:00:00+00:00,523.76,523.93,523.72,523.89,1975
2025-10-06 17:05:00+00:00,523.795,523.91,523.72,523.745,3027
2025-10-06 17:10:00+00:00,523.79,524.325,523.76,524.325,5603
2025-10-06 17:15:00+00:00,524.295,524.47,524.21,524.3,3084
2025-10-06 17:20:00+00:00,524.71,525.13,524.645,525.1,4764
2025-10-06 17:25:00+00:00,525.22,525.26,524.83,525.0,2246
2025-10-06 17:30:00+00:00,524.82,525.31,524.79,525.235,3774
2025-10-06 17:35:00+00:00,525.175,526.85,525.13,526.69,9322
2025-10-06 17:40:00+00:00,526.64,527.02,526.175,526.21,13233
2025-10-06 17:45:00+00:00,526.49,527.2,526.45,527.11,7675
2025-10-06 17:50:00+00:00,527.14,528.44,527.14,528.35,9497
2025-10-06 17:55:00+00:00,528.49,529.02,528.19,528.685,11397
2025-10-06 18:00:00+00:00,528.385,528.385,527.75,527.75,8843
2025-10-06 18:05:00+00:00,527.6,528.34,527.35,528.11,7805
2025-10-06 18:10:00+00:00,528.11,528.935,528.03,528.89,5353
2025-10-06 18:15:00+00:00,528.81,529.13,528.485,529.115,5415
2025-10-06 18:20:00+00:00,529.11,529.74,529.11,529.615,5028
2025-10-06 18:25:00+00:00,529.625,530.07,529.625,529.89,7876
2025-10-06 18:30:00+00:00,529.93,530.44,529.88,530.29,10338
2025-10-06 18:35:00+00:00,530.265,530.57,530.11,530.155,8969
2025-10-06 18:40:00+00:00,530.225,530.225,529.19,529.51,14705
2025-10-06 18:45:00+00:00,529.565,529.57,529.25,529.55,9079
2025-10-06 18:50:00+00:00,529.545,529.545,529.345,529.39,7161
2025-10-06 18:55:00+00:00,529.525,529.685,529.085,529.62,7981
2025-10-06 19:00:00+00:00,529.55,529.91,529.545,529.81,6713
2025-10-06 19:05:00+00:00,529.69,529.96,529.69,529.825,7653
2025-10-06 19:10:00+00:00,529.8,530.06,529.45,529.53,6224
2025-10-06 19:15:00+00:00,529.625,529.89,529.54,529.54,4097
2025-10-06 19:20:00+00:00,529.405,529.45,528.82,528.85,6873
2025-10-06 19:25:00+00:00,528.685,528.99,528.57,528.775,6127
2025-10-06 19:30:00+00:00,528.75,529.52,528.73,529.43,9122
2025-10-06 19:35:00+00:00,529.425,529.805,529.33,529.77,5721
2025-10-06 19:40:00+00:00,529.725,530.375,529.72,530.375,7070
2025-10-06 19:45:00+00:00,530.55,530.8,530.04,530.8,9717
2025-10-06 19:50:00+00:00,530.99,530.99,529.47,529.51,16883
2025-10-06 19:55:00+00:00,529.575,529.575,528.42,528.42,42434
2025-10-07 13:30:00+00:00,528.285,528.66,526.0,527.0,19677
2025-10-07 13:35:00+00:00,527.29,528.39,527.09,527.9,9590
2025-10-07 13:40:00+00:00,527.59,527.59,525.5,525.55,9314
2025-10-07 13:45:00+00:00,525.345,525.345,524.185,525.33,14458
2025-10-07 13:50:00+00:00,525.57,526.09,525.36,525.98,13213
2025-10-07 13:55:00+00:00,526.01,526.36,525.265,525.265,6073
2025-10-07 14:00:00+00:00,525.12,525.68,525.015,525.2,8637
2025-10-07 14:05:00+00:00,525.275,526.28,525.275,526.28,7968
2025-10-07 14:10:00+00:00,526.155,526.68,525.77,525.77,6347
2025-10-07 14:15:00+00:00,525.78,526.26,525.55,526.05,9703
2025-10-07 14:20:00+00:00,526.16,526.87,526.115,526.87,6605
2025-10-07 14:25:00+00:00,526.91,527.205,526.25,526.25,11253
2025-10-07 14:30:00+00:00,526.27,526.65,526.205,526.585,4867
2025-10-07 14:35:00+00:00,526.58,526.96,526.255,526.96,4756
2025-10-07 14:40:00+00:00,527.04,527.42,527.04,527.15,4879
2025-10-07 14:45:00+00:00,527.3,527.3,526.41,526.41,2831
2025-10-07 14:50:00+00:00,526.085,526.18,525.45,525.52,3206
2025-10-07 14:55:00+00:00,525.655,526.035,525.09,526.035,2984
2025-10-07 15:00:00+00:00,526.07,526.22,525.65,525.65,2730
2025-10-07 15:05:00+00:00,525.62,525.68,524.72,524.755,4686
2025-10-07 15:10:00+00:00,524.48,525.305,524.29,524.9,12009
2025-10-07 15:15:00+00:00,525.23,525.23,524.5,524.5,1528
2025-10-07 15:20:00+00:00,525.12,525.47,525.12,525.275,3233
2025-10-07 15:25:00+00:00,525.19,525.42,524.64,524.72,5523
2025-10-07 15:30:00+00:00,524.58,524.58,524.045,524.49,4242
2025-10-07 15:35:00+00:00,524.59,524.65,524.14,524.48,5711
2025-10-07 15:40:00+00:00,524.36,524.69,523.985,524.04,7081
2025-10-07 15:45:00+00:00,524.01,524.105,522.82,523.26,8198
2025-10-07 15:50:00+00:00,523.48,523.48,522.56,522.83,5132
2025-10-07 15:55:00+00:00,522.88,523.0,522.54,522.855,7542
2025-10-07 16:00:00+00:00,522.81,523.5,522.77,522.94,2360
2025-10-07 16:05:00+00:00,523.14,523.14,522.435,522.435,2633
2025-10-07 16:10:00+00:00,522.79,522.79,522.38,522.485,1824
2025-10-07 16:15:00+00:00,522.54,522.8,522.54,522.8,599
2025-10-07 16:20:00+00:00,522.69,522.69,522.44,522.61,1047
2025-10-07 16:25:00+00:00,522.81,523.315,522.81,523.3,2880
2025-10-07 16:30:00+00:00,523.49,523.74,523.475,523.65,3192
2025-10-07 16:35:00+00:00,523.77,524.355,523.64,524.31,3126
2025-10-07 16:40:00+00:00,524.34,524.34,523.02,523.1,2381
2025-10-07 16:45:00+00:00,523.42,523.42,521.97,521.97,2813
2025-10-07 16:50:00+00:00,521.99,522.35,521.93,522.145,1918
2025-10-07 16:55:00+00:00,522.285,522.64,522.2,522.415,2597
2025-10-07 17:00:00+00:00,522.27,522.95,522.19,522.94,2918
2025-10-07 17:05:00+00:00,522.41,522.5,522.225,522.28,2285
2025-10-07 17:10:00+00:00,522.41,522.6,521.86,522.6,2297
2025-10-07 17:15:00+00:00,522.86,522.86,522.595,522.66,2130
2025-10-07 17:20:00+00:00,522.72,522.74,522.6,522.65,2222
2025-10-07 17:25:00+00:00,522.38,522.38,522.32,522.33,1222
2025-10-07 17:30:00+00:00,522.35,522.36,522.28,522.33,529
2025-10-07 17:35:00+00:00,522.24,522.3,522.115,522.26,805
2025-10-07 17:40:00+00:00,522.53,522.53,522.385,522.47,1171
2025-10-07 17:45:00+00:00,522.5,522.69,522.5,522.69,1210
2025-10-07 17:50:00+00:00,522.595,522.595,522.195,522.195,1151
2025-10-07 17:55:00+00:00,522.22,522.22,522.045,522.08,2185
2025-10-07 18:00:00+00:00,521.755,521.755,521.645,521.68,700
2025-10-07 18:05:00+00:00,521.685,522.05,521.685,522.05,942
2025-10-07 18:10:00+00:00,522.05,522.37,522.03,522.25,1538
2025-10-07 18:15:00+00:00,522.45,522.45,522.13,522.16,1110
2025-10-07 18:20:00+00:00,522.41,522.51,522.37,522.51,681
2025-10-07 18:25:00+00:00,522.455,522.465,522.27,522.31,1366
2025-10-07 18:30:00+00:00,522.29,522.7,522.29,522.7,1628
2025-10-07 18:35:00+00:00,522.68,523.0,522.68,523.0,1585
2025-10-07 18:40:00+00:00,522.82,522.83,522.74,522.8,1585
2025-10-07 18:45:00+00:00,522.81,522.825,522.81,522.825,286
2025-10-07 18:50:00+00:00,522.82,522.88,522.82,522.88,457
2025-10-07 18:55:00+00:00,522.915,523.04,522.86,523.04,466
2025-10-07 19:00:00+00:00,523.0,523.0,522.6,522.64,1211
2025-10-07 19:05:00+00:00,522.82,523.16,522.7,523.16,1306
